node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MITF	OTX2	9606.ENSP00000295600	9606.ENSP00000343819	0	0	0	0	0	0.213	0	0.522	0.608
MITF	SOX10	9606.ENSP00000295600	9606.ENSP00000380093	0	0	0	0	0	0.121	0	0.832	0.847
MYCN	POU5F1	9606.ENSP00000281043	9606.ENSP00000259915	0	0	0	0	0.107	0	0	0.567	0.597
MYCN	OTX2	9606.ENSP00000281043	9606.ENSP00000343819	0	0	0	0	0.109	0	0	0.450	0.488
MYCN	SOX10	9606.ENSP00000281043	9606.ENSP00000380093	0	0	0	0	0	0.057	0	0.504	0.513
MYF5	SMAD3	9606.ENSP00000228644	9606.ENSP00000332973	0	0	0	0	0.062	0.150	0	0.309	0.401
MYF5	TCF21	9606.ENSP00000228644	9606.ENSP00000356857	0	0	0	0	0	0.082	0	0.441	0.464
NEUROG3	SPDEF	9606.ENSP00000242462	9606.ENSP00000363149	0	0	0	0	0	0	0	0.487	0.487
NEUROG3	SOX10	9606.ENSP00000242462	9606.ENSP00000380093	0	0	0	0	0	0.073	0	0.500	0.517
NEUROG3	POU5F1	9606.ENSP00000242462	9606.ENSP00000259915	0	0	0	0	0.062	0	0	0.587	0.596
NEUROG3	SOX17	9606.ENSP00000242462	9606.ENSP00000297316	0	0	0	0	0	0.073	0	0.627	0.640
NEUROG3	RFX6	9606.ENSP00000242462	9606.ENSP00000332208	0	0	0	0	0.062	0.056	0	0.789	0.797
NKRF	YY1	9606.ENSP00000442308	9606.ENSP00000262238	0	0	0	0	0.270	0	0	0.244	0.424
NKRF	NRF1	9606.ENSP00000442308	9606.ENSP00000376924	0	0	0	0	0.046	0.056	0	0.581	0.589
NKX3-1	SPDEF	9606.ENSP00000370253	9606.ENSP00000363149	0	0	0	0	0	0.507	0	0.922	0.960
NRF1	YY1	9606.ENSP00000376924	9606.ENSP00000262238	0	0	0	0	0.079	0.056	0	0.392	0.426
ONECUT2	POU5F1	9606.ENSP00000419185	9606.ENSP00000259915	0	0	0	0	0.059	0.063	0	0.395	0.421
ONECUT2	OTX2	9606.ENSP00000419185	9606.ENSP00000343819	0	0	0	0	0.062	0.066	0	0.380	0.409
ONECUT2	PTF1A	9606.ENSP00000419185	9606.ENSP00000365687	0	0	0	0	0	0	0	0.508	0.508
OTX2	POU5F1	9606.ENSP00000343819	9606.ENSP00000259915	0	0	0	0	0.123	0.336	0	0.934	0.958
OTX2	T	9606.ENSP00000343819	9606.ENSP00000296946	0	0	0	0	0.062	0.060	0	0.662	0.676
OTX2	SOX17	9606.ENSP00000343819	9606.ENSP00000297316	0	0	0	0	0	0	0	0.648	0.648
OTX2	SIX2	9606.ENSP00000343819	9606.ENSP00000304502	0	0	0	0	0.062	0.078	0	0.394	0.430
OTX2	SOX10	9606.ENSP00000343819	9606.ENSP00000380093	0	0	0	0	0.061	0	0	0.428	0.440
OTX2	PTF1A	9606.ENSP00000343819	9606.ENSP00000365687	0	0	0	0	0	0	0	0.463	0.463
OTX2	TBR1	9606.ENSP00000343819	9606.ENSP00000374205	0	0	0	0	0.062	0.060	0	0.476	0.497
OTX2	PRDM1	9606.ENSP00000343819	9606.ENSP00000358092	0	0	0	0	0	0	0	0.519	0.520
PBX3	SOX6	9606.ENSP00000362588	9606.ENSP00000379644	0	0	0	0	0	0	0	0.498	0.498
POU5F1	SPI1	9606.ENSP00000259915	9606.ENSP00000227163	0	0	0	0	0.062	0	0	0.436	0.448
POU5F1	TBR1	9606.ENSP00000259915	9606.ENSP00000374205	0	0	0	0	0.062	0.135	0	0.383	0.456
POU5F1	SOX6	9606.ENSP00000259915	9606.ENSP00000379644	0	0	0	0	0.049	0.178	0	0.381	0.474
POU5F1	PRDM1	9606.ENSP00000259915	9606.ENSP00000358092	0	0	0	0	0	0.078	0	0.523	0.541
POU5F1	RUNX2	9606.ENSP00000259915	9606.ENSP00000360493	0	0	0	0	0	0	0	0.587	0.587
POU5F1	TBX5	9606.ENSP00000259915	9606.ENSP00000309913	0	0	0	0	0.062	0.135	0	0.581	0.630
POU5F1	T	9606.ENSP00000259915	9606.ENSP00000296946	0	0	0	0	0.064	0.135	0	0.629	0.674
POU5F1	SOX10	9606.ENSP00000259915	9606.ENSP00000380093	0	0	0	0	0	0.302	0	0.606	0.713
POU5F1	SOX21	9606.ENSP00000259915	9606.ENSP00000366144	0	0	0	0	0.054	0.494	0	0.549	0.765
POU5F1	SOX15	9606.ENSP00000259915	9606.ENSP00000355354	0	0	0	0	0.065	0.347	0	0.652	0.769
POU5F1	YY1	9606.ENSP00000259915	9606.ENSP00000262238	0	0	0	0	0	0.173	0	0.920	0.932
POU5F1	SMAD3	9606.ENSP00000259915	9606.ENSP00000332973	0	0	0	0	0	0.354	0	0.925	0.950
POU5F1	SOX17	9606.ENSP00000259915	9606.ENSP00000297316	0	0	0	0	0	0.352	0	0.995	0.996
PRDM1	SPI1	9606.ENSP00000358092	9606.ENSP00000227163	0	0	0	0	0.076	0.182	0	0.466	0.561
PRDM1	T	9606.ENSP00000358092	9606.ENSP00000296946	0	0	0	0	0.049	0.075	0	0.382	0.409
PRDM1	SOX17	9606.ENSP00000358092	9606.ENSP00000297316	0	0	0	0	0.062	0.078	0	0.464	0.496
PRDM1	STAT4	9606.ENSP00000358092	9606.ENSP00000376134	0	0	0	0	0	0	0	0.517	0.517
PRDM1	SOX6	9606.ENSP00000358092	9606.ENSP00000379644	0	0	0	0	0.065	0.070	0	0.493	0.521
PRDM1	SPIB	9606.ENSP00000358092	9606.ENSP00000471921	0	0	0	0	0.062	0.078	0	0.518	0.546
PTF1A	SOX17	9606.ENSP00000365687	9606.ENSP00000297316	0	0	0	0	0	0.056	0	0.517	0.524
PTF1A	RFX6	9606.ENSP00000365687	9606.ENSP00000332208	0	0	0	0	0.062	0	0	0.703	0.710
PTF1A	SOX10	9606.ENSP00000365687	9606.ENSP00000380093	0	0	0	0	0	0.056	0	0.450	0.458
RUNX2	SPI1	9606.ENSP00000360493	9606.ENSP00000227163	0	0	0	0	0.065	0	0	0.443	0.457
RUNX2	SIX2	9606.ENSP00000360493	9606.ENSP00000304502	0	0	0	0	0	0	0	0.401	0.401
RUNX2	SMAD3	9606.ENSP00000360493	9606.ENSP00000332973	0	0	0	0	0	0.687	0.900	0.986	0.999
RUNX2	TRPS1	9606.ENSP00000360493	9606.ENSP00000379065	0	0	0	0	0	0.181	0	0.417	0.502
RUNX2	SOX6	9606.ENSP00000360493	9606.ENSP00000379644	0	0	0	0	0	0	0	0.589	0.589
RUNX2	SOX10	9606.ENSP00000360493	9606.ENSP00000380093	0	0	0	0	0	0	0	0.711	0.711
SIX2	SOX21	9606.ENSP00000304502	9606.ENSP00000366144	0	0	0	0	0.064	0.212	0	0.270	0.414
SMAD3	SPI1	9606.ENSP00000332973	9606.ENSP00000227163	0	0	0	0	0	0.182	0	0.385	0.475
SMAD3	YY1	9606.ENSP00000332973	9606.ENSP00000262238	0	0	0	0	0.056	0.487	0	0.334	0.649
SOX10	YY1	9606.ENSP00000380093	9606.ENSP00000262238	0	0	0	0	0	0.101	0	0.510	0.541
SOX17	T	9606.ENSP00000297316	9606.ENSP00000296946	0	0	0	0	0	0.062	0	0.733	0.738
SOX17	TBX5	9606.ENSP00000297316	9606.ENSP00000309913	0	0	0	0	0	0.062	0	0.400	0.413
SPI1	YY1	9606.ENSP00000227163	9606.ENSP00000262238	0	0	0	0	0	0	0	0.452	0.452
TBX5	TCF21	9606.ENSP00000309913	9606.ENSP00000356857	0	0	0	0	0.076	0.119	0	0.451	0.514
